Time, Pellets, Tension, Position, Distance, Reward
51525.02, 20, 104, (-0.6 -0.1717661 0), 0.5017545, 0
51526.02, 20, 161, (-0.6 -0.2850994 0), 0.6584213, 0
51527.02, 20, 172, (-0.6 -0.5917658 0), 0.9852864, -2
51528.02, 20, 173, (-0.6 -0.5917658 0), 0.6652864, -1
51529.02, 20, 233, (-0.6 -0.5917658 0), 0.6552863, -1
51530.02, 20, 235, (-0.6 -0.5917658 0), 0.9652864, -2
51531.02, 19, 235, (-0.6 -0.5917658 0), 1.265286, -2
51532.02, 19, 235, (-0.6 -0.5917658 0), 1.285286, -2
51533.02, 19, 235, (-0.6 -0.5917658 0), 0.9752864, -2
51534.02, 19, 235, (-0.6 -0.5917658 0), 1.095498, -2
51535.02, 19, 235, (-0.6 -0.5917658 0), 0.9354981, -2
51536.02, 19, 235, (-0.6 -0.5717658 0), 1.165498, -1
51537.02, 19, 235, (-0.6 -0.5517658 0), 1.145498, -1
51538.02, 17, 235, (-0.6 -0.5917658 0), 1.491766, -2
51539.02, 17, 235, (-0.6 -0.5917658 0), 1.221766, -2
51540.02, 17, 235, (-0.6 -0.5917658 0), 0.9217658, -2
51541.02, 17, 235, (-0.6 -0.5917658 0), 1.161766, -2
51542.02, 17, 235, (-0.6 -0.5917658 0), 0.8917658, -2
51543.02, 15, 235, (-0.6 -0.311766 0), 0.951766, -1
51544.02, 14, 235, (-0.6 -0.00509955 0), 0.7350997, -1
51545.02, 12, 235, (-0.6 0.1415671 0), 0.3584332, -2
51546.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51547.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51548.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51549.02, 12, 235, (-0.6 0.1415671 0), 0.3584332, -2
51550.02, 12, 235, (-0.6 0.1415671 0), 0.588433, -2
51551.02, 12, 235, (-0.6 0.1415671 0), 0.3684332, -2
51552.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51553.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51554.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51555.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51556.02, 12, 235, (-0.6 0.1415671 0), 0.3084332, -2
51557.02, 12, 235, (-0.6 0.1415671 0), 0.4884331, -2
51558.02, 12, 235, (-0.6 0.1415671 0), 0.3684332, -2
51559.02, 12, 235, (-0.6 0.1415671 0), 0.548433, -2
51560.02, 10, 235, (-0.6 0.1415671 0), 0.838433, -2
51561.02, 9, 235, (-0.6 0.1415671 0), 1.078433, -2
51562.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51563.02, 7, 235, (-0.6 0.1415671 0), 1.248433, -2
51564.02, 7, 235, (-0.6 0.1415671 0), 1.168433, -2
51565.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51566.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51567.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51568.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51569.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51570.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51571.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51572.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51573.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51574.02, 7, 235, (-0.6 0.1415671 0), 1.358433, -2
51575.02, 7, 235, (-0.6 0.1415671 0), 1.318433, -2
51576.02, 7, 235, (-0.6 0.1415671 0), 1.008433, -2
51577.02, 5, 235, (-0.6 0.1415671 0), 0.9056094, -2
51578.02, 4, 235, (-0.6 0.1415671 0), 1.185609, -2
51579.02, 4, 235, (-0.6 0.1415671 0), 1.185609, -2
51580.02, 4, 235, (-0.6 0.1415671 0), 1.185609, -2
51581.02, 4, 235, (-0.6 0.1415671 0), 1.171567, -2
51582.02, 3, 235, (-0.6 0.1415671 0), 1.058433, -2
51583.02, 3, 235, (-0.6 0.1415671 0), 1.058433, -2
51584.02, 3, 235, (-0.6 0.1415671 0), 1.058433, -2
51585.02, 3, 235, (-0.6 0.1415671 0), 1.058433, -2
51586.02, 3, 235, (-0.6 0.1415671 0), 1.058433, -2
51587.02, 2, 235, (-0.6 0.1415671 0), 1.261567, -2
51588.02, 2, 235, (-0.6 0.1415671 0), 1.521567, -2
51589.02, 41, 0, (-0.002964571 0.448476 0), 0.6514407, -2
51590.02, 39, 0, (0.1369661 0.45 0), 0.8510494, -1
51591.02, 37, 0, (0.15 0.2277161 0), 0.7338545, -1
51592.02, 36, 60, (0.1684217 0.0008515643 0), 0.3045884, -1
51593.02, 35, 120, (0.4017332 0 0), 0.1921285, 0
51594.02, 35, 180, (0.4417331 0 0), 0.1521286, -1
51595.02, 35, 240, (0.4417331 0 0), 0.1521286, -1
51596.02, 35, 300, (0.4490605 0.01821273 0), 0.1265885, -1
51597.02, 40, 0, (0.06236126 0.45 0), 0.5964035, -1
51598.02, 38, 0, (0.15 0.2374976 0), 0.7615398, -1
51599.02, 36, 6, (0.15 0.007497743 0), 0.7960459, -2
51600.02, 36, 6, (0.15 0.007497743 0), 0.8860459, -2
51601.02, 36, 6, (0.15 0.007497743 0), 0.8860459, -2
51602.02, 36, 6, (0.15 0.007497743 0), 0.8860459, -2
51603.02, 36, 6, (0.15 0.007497743 0), 0.8860459, -2
51604.02, 35, 6, (0.15 0.007497743 0), 0.8639542, -2
51605.02, 35, 6, (0.15 0.007497743 0), 0.8060459, -2
51606.02, 35, 6, (0.15 0.007497743 0), 0.8860459, -2
51607.02, 35, 6, (0.15 0.007497743 0), 0.8860459, -2
51608.02, 35, 6, (0.15 0.007497743 0), 0.8860459, -2
51609.02, 35, 6, (0.15 0.007497743 0), 0.8860459, -2
51610.02, 35, 6, (0.15 0.007497743 0), 0.8860459, -2
51611.02, 35, 8, (0.05818486 0 0), 0.7146413, 0
51612.02, 33, 12, (-0.221815 0 0), 0.7446414, -1
51613.02, 33, 53, (-0.5918147 0 0), 0.3046418, -1
51614.02, 41, 0, (-0.01587071 0.4495945 0), 0.4954652, -1
51615.02, 40, 4, (-0.02253343 0.4498197 0), 0.5623531, -1
51616.02, 38, 30, (-0.1825324 0.45 0), 1.022532, -1
51617.02, 37, 30, (-0.4225322 0.45 0), 1.23849, -2
51618.02, 35, 30, (-0.4225322 0.45 0), 1.52849, -2
51619.02, 33, 30, (-0.4825321 0.45 0), 1.90849, -2
51620.02, 33, 30, (-0.4825321 0.45 0), 1.97849, -2
51621.02, 33, 30, (-0.4825321 0.45 0), 1.97849, -2
51622.02, 31, 30, (-0.4825321 0.45 0), 1.702532, -2
51623.02, 29, 30, (-0.4825321 0.45 0), 1.432532, -2
51624.02, 27, 30, (-0.5225321 0.45 0), 1.202532, -2
51625.02, 27, 30, (-0.5225321 0.45 0), 1.212532, -2
51626.02, 27, 30, (-0.5225321 0.45 0), 1.492532, -2
51627.02, 27, 30, (-0.4825321 0.45 0), 1.672532, -1
51628.02, 27, 30, (-0.1225325 0.45 0), 1.592533, -1
51629.02, 27, 30, (0.1527173 0.4296288 0), 1.076912, -1
51630.02, 27, 30, (0.15 0.1431801 0), 1.04318, -1
51631.02, 27, 30, (0.180855 0.0002435373 0), 0.8293887, -1
51632.02, 27, 77, (0.440853 0 0), 0.3691473, -1
51633.02, 27, 137, (0.440853 0 0), 0.6208529, -1
51634.02, 27, 155, (0.440853 0 0), 0.8908528, -2
51635.02, 27, 177, (0.440853 0 0), 0.6091471, -1
51636.02, 27, 237, (0.440853 0 0), 0.5891471, -1
51637.02, 26, 297, (0.440853 0 0), 0.3508529, -1
51638.02, 25, 357, (0.440853 0 0), 0.5408528, -1
51639.02, 25, 417, (0.4489079 -0.01786006 0), 0.3132321, -1
51640.02, 25, 477, (0.45 -0.1978243 0), 0.4521757, 0
51641.02, 25, 537, (0.45 -0.5911573 0), 0.2788426, -1
51642.02, 25, 597, (0.45 -0.5911573 0), 0.5688426, -1
51643.02, 25, 618, (0.45 -0.5911573 0), 0.9188425, -2
51644.02, 24, 618, (0.45 -0.5911573 0), 1.058842, -2
51645.02, 24, 618, (0.45 -0.5911573 0), 1.058842, -2
51646.02, 24, 618, (0.45 -0.5911573 0), 0.7488427, -2
51647.02, 24, 655, (0.45 -0.5911573 0), 0.4588426, -1
51648.02, 24, 715, (0.45 -0.5911573 0), 0.1888426, -1
51649.02, 42, 0, (0.001322467 0.4469402 0), 0.5982627, -2
51650.02, 42, 0, (0.001322467 0.4469402 0), 0.5982627, -2
51651.02, 41, 0, (0.001322467 0.4469402 0), 0.7482627, -2
51652.02, 40, 0, (-0.01840498 0.4497203 0), 0.8581253, -2
51653.02, 39, 0, (-0.05173597 0.4499952 0), 1.051731, -1
51654.02, 39, 0, (-0.1784026 0.45 0), 0.8384027, -1
51655.02, 37, 0, (-0.3 0.3533691 0), 0.7533691, -1
51656.02, 36, 22, (-0.3 0.02003595 0), 0.610036, 0
51657.02, 36, 82, (-0.5921279 0 0), 0.6221279, -1
51658.02, 36, 97, (-0.6 0.01167383 0), 0.9316738, -2
51659.02, 34, 97, (-0.6 0.01167383 0), 1.182369, -2
51660.02, 34, 97, (-0.6 0.01167383 0), 1.182369, -2
51661.02, 33, 97, (-0.6 -0.008326168 0), 1.237632, -2
51662.02, 32, 97, (-0.6 -0.008326168 0), 1.177984, -2
51663.02, 32, 97, (-0.6 -0.008326168 0), 0.9079837, -2
51664.02, 31, 97, (-0.6 -0.008326168 0), 0.9979838, -2
51665.02, 31, 97, (-0.6 -0.2016594 0), 1.124622, -1
51666.02, 31, 97, (-0.6 -0.5916591 0), 1.635378, -2
51667.02, 31, 97, (-0.6 -0.5916591 0), 1.785378, -2
51668.02, 31, 97, (-0.6 -0.5916591 0), 1.785378, -2
51669.02, 31, 97, (-0.6 -0.5916591 0), 1.785378, -2
51670.02, 31, 97, (-0.6 -0.5916591 0), 1.785378, -2
51671.02, 31, 97, (-0.6 -0.5916591 0), 1.785378, -2
51672.02, 31, 97, (-0.6 -0.5916591 0), 1.785378, -2
51673.02, 31, 97, (-0.6 -0.5916591 0), 1.655378, -2
51674.02, 31, 97, (-0.6 -0.5916591 0), 1.277943, -2
51675.02, 31, 97, (-0.6 -0.5916591 0), 0.957943, -2
51676.02, 31, 97, (-0.6 -0.5916591 0), 1.017943, -2
51677.02, 31, 97, (-0.6 -0.5916591 0), 1.425376, -2
51678.02, 31, 97, (-0.6 -0.5916591 0), 1.785376, -2
51679.02, 31, 97, (-0.6 -0.5916591 0), 1.785376, -2
51680.02, 31, 97, (-0.6 -0.5916591 0), 1.785376, -2
51681.02, 31, 97, (-0.6 -0.5916591 0), 1.785376, -2
51682.02, 31, 97, (-0.6 -0.5916591 0), 1.785376, -2
51683.02, 31, 97, (-0.6 -0.5916591 0), 1.785376, -2
51684.02, 31, 97, (-0.6 -0.5916591 0), 1.535376, -2
51685.02, 31, 97, (-0.6 -0.5916591 0), 1.735376, -2
51686.02, 31, 97, (-0.6 -0.5916591 0), 1.785376, -2
51687.02, 31, 97, (-0.6 -0.5916591 0), 1.655376, -2
51688.02, 31, 97, (-0.6 -0.5916591 0), 1.335376, -2
51689.02, 29, 97, (-0.6 -0.5916591 0), 1.095376, -2
51690.02, 27, 97, (-0.6 -0.5916591 0), 0.8446248, -2
51691.02, 25, 137, (-0.6 -0.5916591 0), 0.4846247, -1
51692.02, 23, 197, (-0.6 -0.5916591 0), 0.2546248, -1
51693.02, 23, 257, (-0.6 -0.5916591 0), 0.4646248, -1
51694.02, 23, 317, (-0.6 -0.5916591 0), 0.1846249, -1
51695.02, 41, 0, (-0.00166375 0.4471115 0), 0.4887753, -2
51696.02, 39, 50, (0.211424 0.45 0), 0.578576, -1
51697.02, 38, 59, (0.211424 0.45 0), 0.648576, -2
51698.02, 38, 114, (0.211424 0.45 0), 0.561424, -1
51699.02, 37, 140, (0.211424 0.45 0), 0.8194394, -2
51700.02, 37, 183, (0.211424 0.45 0), 0.581424, -1
51701.02, 37, 239, (0.211424 0.45 0), 0.638576, -2
51702.02, 37, 239, (0.211424 0.45 0), 0.6885759, -2
51703.02, 36, 239, (0.211424 0.45 0), 0.5385761, -2
51704.02, 36, 239, (0.211424 0.45 0), 0.5385761, -2
51705.02, 36, 239, (0.211424 0.45 0), 0.5385761, -2
51706.02, 36, 239, (0.211424 0.45 0), 0.5385761, -2
51707.02, 36, 239, (0.211424 0.45 0), 0.5385761, -2
51708.02, 36, 239, (0.211424 0.45 0), 0.5385761, -2
51709.02, 36, 239, (0.211424 0.45 0), 0.7185761, -2
51710.02, 34, 239, (0.211424 0.45 0), 1.018576, -2
51711.02, 32, 239, (0.2247573 0.45 0), 1.275242, -1
51712.02, 32, 239, (0.231424 0.45 0), 1.268576, -2
51713.02, 32, 239, (0.231424 0.45 0), 1.168576, -2
51714.02, 32, 239, (0.231424 0.45 0), 0.8885761, -2
51715.02, 32, 239, (0.231424 0.45 0), 0.5885762, -2
51716.02, 32, 272, (0.231424 0.45 0), 0.6314238, -2
51717.02, 32, 272, (0.231424 0.45 0), 0.9554662, -2
51718.02, 32, 272, (0.231424 0.45 0), 0.9754662, -2
51719.02, 31, 272, (0.231424 0.45 0), 1.041424, -2
51720.02, 30, 272, (0.231424 0.45 0), 1.331424, -2
51721.02, 28, 272, (0.231424 0.45 0), 1.531424, -2
51722.02, 28, 272, (0.231424 0.45 0), 1.201424, -2
51723.02, 27, 272, (0.231424 0.45 0), 0.9114239, -2
51724.02, 26, 272, (0.231424 0.45 0), 0.908576, -2
51725.02, 26, 272, (0.231424 0.45 0), 0.6250325, -2
51726.02, 26, 295, (0.231424 0.45 0), 0.5549674, -1
51727.02, 26, 303, (0.231424 0.45 0), 0.8301759, -2
51728.02, 26, 303, (0.231424 0.45 0), 0.611424, -2
51729.02, 26, 335, (0.231424 0.45 0), 0.568576, -2
51730.02, 26, 335, (0.251424 0.45 0), 0.6485759, -2
51731.02, 26, 335, (0.251424 0.45 0), 0.9185761, -2
51732.02, 26, 335, (0.251424 0.45 0), 1.228576, -2
51733.02, 24, 335, (0.251424 0.45 0), 1.201424, -2
51734.02, 21, 335, (0.251424 0.45 0), 1.531424, -2
51735.02, 20, 335, (0.251424 0.45 0), 1.791424, -2
51736.02, 19, 335, (0.251424 0.45 0), 1.901424, -2
51737.02, 18, 335, (0.251424 0.45 0), 1.651424, -2
51738.02, 18, 335, (0.251424 0.45 0), 1.331424, -2
51739.02, 18, 335, (0.251424 0.45 0), 1.101424, -2
51740.02, 18, 335, (0.251424 0.45 0), 0.7673817, -2
51741.02, 16, 335, (0.251424 0.45 0), 0.9549676, -2
51742.02, 14, 335, (0.251424 0.45 0), 1.330176, -2
51743.02, 13, 335, (0.251424 0.45 0), 1.290176, -2
51744.02, 12, 335, (0.251424 0.45 0), 1.160176, -2
51745.02, 12, 335, (0.251424 0.45 0), 1.160176, -2
51746.02, 12, 335, (0.251424 0.45 0), 1.160176, -2
51747.02, 12, 335, (0.251424 0.45 0), 1.160176, -2
51748.02, 12, 335, (0.251424 0.45 0), 1.160176, -2
51749.02, 12, 335, (0.251424 0.45 0), 1.160176, -2
51750.02, 12, 335, (0.251424 0.45 0), 1.160176, -2
51751.02, 12, 335, (0.251424 0.45 0), 1.440176, -2
51752.02, 12, 335, (0.251424 0.45 0), 1.417497, -2
51753.02, 12, 335, (0.251424 0.45 0), 1.097497, -2
51754.02, 12, 335, (0.251424 0.45 0), 0.7974974, -2
51755.02, 12, 335, (0.251424 0.45 0), 0.785041, -2
51756.02, 12, 335, (0.251424 0.45 0), 0.505041, -2
51757.02, 12, 335, (0.251424 0.45 0), 0.535041, -2
51758.02, 12, 335, (0.251424 0.45 0), 0.895041, -2
51759.02, 12, 335, (0.251424 0.45 0), 0.894845, -2
51760.02, 12, 335, (0.251424 0.45 0), 0.944845, -2
51761.02, 12, 335, (0.251424 0.45 0), 0.8248451, -2
51762.02, 12, 335, (0.251424 0.45 0), 0.7748451, -2
51763.02, 12, 335, (0.251424 0.45 0), 0.7685761, -2
51764.02, 12, 335, (0.251424 0.45 0), 0.4785763, -2
51765.02, 11, 383, (0.251424 0.45 0), 0.4014239, -1
51766.02, 8, 443, (0.251424 0.45 0), 0.1654662, -1
51767.02, 6, 503, (0.251424 0.45 0), 0.4554662, -1
51768.02, 5, 538, (0.251424 0.45 0), 0.705466, -2
51769.02, 4, 538, (0.251424 0.45 0), 0.8454659, -2
51770.02, 4, 538, (0.251424 0.45 0), 0.8454659, -2
51771.02, 4, 538, (0.251424 0.45 0), 0.8454659, -2
51772.02, 4, 538, (0.251424 0.45 0), 0.8454659, -2
51773.02, 4, 538, (0.251424 0.45 0), 0.8454659, -2
51774.02, 4, 551, (0.251424 0.45 0), 0.5854661, -1
51775.02, 4, 611, (0.251424 0.45 0), 0.2354662, -1
51776.02, 4, 671, (0.251424 0.45 0), 0.5054662, -1
51777.02, 2, 689, (0.251424 0.45 0), 0.7814237, -2
51778.02, 2, 715, (0.251424 0.45 0), 0.6614238, -2
51779.02, 2, 715, (0.251424 0.45 0), 0.9514238, -2
51780.02, 2, 715, (0.251424 0.45 0), 0.6773817, -2
51781.02, 2, 763, (0.251424 0.45 0), 0.3478803, -1
51782.02, 2, 823, (0.251424 0.45 0), 0.2315869, -1
51783.02, 2, 883, (0.251424 0.45 0), 0.5419446, -1
51784.02, 2, 891, (0.251424 0.45 0), 0.8394706, -2
51785.02, 2, 891, (0.251424 0.45 0), 1.089471, -2
51786.02, 2, 891, (0.251424 0.45 0), 1.16756, -2
51787.02, 2, 891, (0.251424 0.45 0), 1.40756, -2
51788.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51789.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51790.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51791.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51792.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51793.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51794.02, 2, 891, (0.251424 0.45 0), 1.46756, -2
51795.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51796.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51797.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51798.02, 2, 891, (0.251424 0.45 0), 1.15756, -2
51799.02, 2, 891, (0.251424 0.45 0), 1.38756, -2
51800.02, 2, 891, (0.251424 0.45 0), 1.64756, -2
51801.02, 2, 891, (0.251424 0.45 0), 1.85772, -2
51802.02, 2, 891, (0.251424 0.45 0), 1.51772, -2
51803.02, 2, 891, (0.251424 0.45 0), 1.15772, -2
51804.02, 2, 891, (0.251424 0.45 0), 1.24228, -2
51805.02, 2, 891, (0.251424 0.45 0), 1.24228, -2
51806.02, 2, 891, (0.251424 0.45 0), 1.24228, -2
51807.02, 2, 891, (0.251424 0.45 0), 1.24228, -2
51808.02, 2, 891, (0.251424 0.45 0), 1.13228, -2
51809.02, 2, 891, (0.251424 0.45 0), 1.06228, -2
51810.02, 2, 891, (0.251424 0.45 0), 1.24228, -2
51811.02, 2, 891, (0.251424 0.45 0), 1.24228, -2
51812.02, 2, 891, (0.251424 0.45 0), 1.22772, -2
51813.02, 2, 891, (0.251424 0.45 0), 1.51772, -2
51814.02, 2, 891, (0.251424 0.45 0), 1.85772, -2
51815.02, 2, 891, (0.251424 0.45 0), 1.88772, -2
51816.02, 2, 891, (0.251424 0.45 0), 1.58772, -2
51817.02, 2, 891, (0.251424 0.45 0), 1.31772, -2
51818.02, 2, 891, (0.251424 0.45 0), 1.08228, -2
51819.02, 2, 891, (0.251424 0.45 0), 1.119788, -2
51820.02, 2, 891, (0.251424 0.45 0), 1.239788, -2
51821.02, 2, 891, (0.251424 0.45 0), 1.239788, -2
51822.02, 2, 891, (0.251424 0.45 0), 1.068576, -2
51823.02, 2, 891, (0.251424 0.45 0), 1.321424, -2
51824.02, 2, 891, (0.251424 0.45 0), 1.641424, -2
51825.02, 2, 891, (0.251424 0.45 0), 1.901424, -2
51826.02, 2, 891, (0.251424 0.45 0), 1.701424, -2
51827.02, 2, 891, (0.251424 0.45 0), 1.401424, -2
51828.02, 2, 891, (0.251424 0.45 0), 1.151424, -2
51829.02, 2, 891, (0.251424 0.45 0), 1.151424, -2
51830.02, 2, 891, (0.251424 0.45 0), 1.151424, -2
51831.02, 2, 891, (0.251424 0.45 0), 1.171424, -2
51832.02, 2, 891, (0.251424 0.45 0), 1.471424, -2
51833.02, 2, 891, (0.251424 0.45 0), 1.383409, -2
51834.02, 2, 891, (0.251424 0.45 0), 1.093409, -2
51835.02, 2, 891, (0.251424 0.45 0), 0.8234088, -2
51836.02, 2, 891, (0.251424 0.45 0), 0.9247145, -2
51837.02, 2, 891, (0.251424 0.45 0), 0.5750458, -2
51838.02, 2, 891, (0.251424 0.45 0), 0.6450458, -2
51839.02, 2, 891, (0.251424 0.45 0), 0.8385761, -2
51840.02, 2, 891, (0.251424 0.45 0), 1.138576, -2
51841.02, 2, 891, (0.251424 0.45 0), 1.138576, -2
51842.02, 2, 891, (0.251424 0.45 0), 1.301424, -2
51843.02, 2, 891, (0.251424 0.45 0), 1.561424, -2
51844.02, 2, 891, (0.251424 0.45 0), 1.871424, -2
51845.02, 2, 891, (0.251424 0.45 0), 1.901424, -2
51846.02, 2, 891, (0.251424 0.45 0), 1.831424, -2
51847.02, 2, 891, (0.251424 0.45 0), 1.511424, -2
51848.02, 2, 891, (0.251424 0.45 0), 1.251424, -2
51849.02, 2, 891, (0.251424 0.45 0), 0.931424, -2
51850.02, 2, 891, (0.251424 0.45 0), 0.701424, -2
51851.02, 2, 891, (0.251424 0.45 0), 0.701424, -2
51852.02, 2, 928, (0.251424 0.45 0), 0.4614239, -2
51853.02, 2, 928, (0.251424 0.45 0), 0.6485759, -2
51854.02, 2, 928, (0.251424 0.45 0), 0.4985761, -2
51855.02, 2, 974, (0.251424 0.45 0), 0.4014239, -1
51856.02, 2, 1034, (0.251424 0.45 0), 0.1414241, -1
51857.02, 2, 1094, (0.251424 0.45 0), 0.181424, -1
51858.02, 2, 1154, (0.251424 0.45 0), 0.3014239, -1
51859.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
51860.02, 42, 0, (0.003333334 0.45 0), 0.6033334, -2
51861.02, 41, 1, (0.1566666 0.45 0), 0.6766666, 0
51862.02, 41, 61, (0.2233332 0.45 0), 0.6733332, -1
51863.02, 41, 121, (0.2233332 0.45 0), 0.7233332, -1
51864.02, 40, 124, (0.2233332 0.45 0), 0.9733332, -2
51865.02, 39, 124, (0.2233332 0.45 0), 0.8833332, -2
51866.02, 37, 124, (0.2233332 0.45 0), 0.9366667, -2
51867.02, 35, 124, (0.2233332 0.45 0), 0.8426246, -2
51868.02, 34, 124, (0.2233332 0.45 0), 1.052625, -2
51869.02, 34, 124, (0.2233332 0.45 0), 0.7026246, -2
51870.02, 33, 124, (0.2233332 0.45 0), 0.6326246, -2
51871.02, 33, 124, (0.2233332 0.45 0), 0.8826246, -2
51872.02, 33, 124, (0.2233332 0.45 0), 1.132625, -2
51873.02, 32, 124, (0.2233332 0.45 0), 1.272624, -2
51874.02, 32, 124, (0.2233332 0.45 0), 1.272624, -2
51875.02, 32, 124, (0.2233332 0.45 0), 1.062625, -2
51876.02, 32, 124, (0.2233332 0.45 0), 0.7526246, -2
51877.02, 31, 146, (0.2233332 0.45 0), 0.496667, -1
51878.02, 29, 206, (0.2233332 0.45 0), 0.3833332, -1
51879.02, 42, 0, (0.003333334 0.45 0), 0.5633333, -2
51880.02, 40, 0, (-0.02333333 0.45 0), 0.4892911, -2
51881.02, 38, 5, (-0.2299999 0.45 0), 0.7464564, -1
51882.02, 37, 14, (-0.3 0.2603045 0), 0.5332391, -1
51883.02, 34, 66, (-0.3 0.3603044 0), 0.3309436, -1
51884.02, 33, 126, (-0.5918776 0.45 0), 0.2631257, -1
51885.02, 32, 186, (-0.5918776 0.45 0), 0.5331256, -1
51886.02, 31, 215, (-0.5918776 0.45 0), 0.8031257, -2
51887.02, 30, 215, (-0.5918776 0.45 0), 1.033126, -2
51888.02, 30, 215, (-0.5918776 0.45 0), 0.8031256, -2
51889.02, 30, 250, (-0.5918776 0.45 0), 0.4731256, -1
51890.02, 30, 307, (-0.5918776 0.45 0), 0.6831256, -2
51891.02, 30, 307, (-0.5918776 0.45 0), 1.013126, -2
51892.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51893.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51894.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51895.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51896.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51897.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51898.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51899.02, 30, 307, (-0.5918776 0.45 0), 0.9231256, -2
51900.02, 30, 307, (-0.5918776 0.45 0), 0.7931256, -2
51901.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51902.02, 30, 307, (-0.5918776 0.45 0), 1.033126, -2
51903.02, 30, 307, (-0.5918776 0.45 0), 0.7731256, -2
51904.02, 30, 346, (-0.5918776 0.45 0), 0.5031257, -1
51905.02, 30, 406, (-0.5918776 0.45 0), 0.1831257, -1
51906.02, 30, 466, (-0.5918776 0.45 0), 0.2931256, -1
51907.02, 30, 526, (-0.5918776 0.45 0), 0.6231256, -1
51908.02, 30, 569, (-0.5918776 0.45 0), 0.5118777, -1
51909.02, 30, 629, (-0.5918776 0.45 0), 0.2118778, -1
51910.02, 41, 0, (-0.003333334 0.45 0), 0.7333334, -2
51911.02, 41, 0, (-0.003333334 0.45 0), 0.5633334, -2
51912.02, 40, 0, (-0.04333333 0.45 0), 0.4933334, -2
51913.02, 40, 0, (-0.04333333 0.45 0), 0.4933334, -2
51914.02, 40, 0, (-0.04333333 0.45 0), 0.4933334, -2
51915.02, 40, 0, (-0.04333333 0.45 0), 0.4933334, -2
51916.02, 39, 0, (-0.04333333 0.45 0), 0.5166667, -2
51917.02, 37, 37, (-0.2366665 0.45 0), 0.4233335, 0
51918.02, 35, 97, (-0.5016443 0.45 0), 0.2916444, 0
51919.02, 33, 157, (-0.5916442 0.45 0), 0.6056865, -1
51920.02, 31, 172, (-0.5916442 0.45 0), 0.9356865, -2
51921.02, 30, 172, (-0.5916442 0.45 0), 1.035686, -2
51922.02, 30, 172, (-0.5916442 0.45 0), 0.9656864, -2
51923.02, 30, 177, (-0.5916442 0.45 0), 0.6556865, -1
51924.02, 30, 237, (-0.5916442 0.45 0), 0.3756865, -1
51925.02, 42, 0, (-0.003333334 0.45 0), 0.5633334, -2
51926.02, 41, 0, (-0.003333334 0.45 0), 0.5633334, -2
51927.02, 40, 0, (-0.04333333 0.45 0), 0.7933334, -2
51928.02, 40, 0, (-0.04333333 0.45 0), 0.6833334, -2
51929.02, 39, 15, (-0.04333333 0.45 0), 0.6233333, -1
51930.02, 37, 32, (-0.2366665 0.45 0), 1.056666, -1
51931.02, 36, 32, (-0.4033331 0.45 0), 1.289291, -2
51932.02, 34, 32, (-0.463333 0.45 0), 1.659291, -2
51933.02, 33, 32, (-0.463333 0.45 0), 1.669291, -2
51934.02, 33, 32, (-0.463333 0.45 0), 1.399291, -2
51935.02, 33, 32, (-0.5833329 0.45 0), 1.439291, -2
51936.02, 33, 32, (-0.5833329 0.45 0), 1.749643, -2
51937.02, 31, 32, (-0.5833329 0.45 0), 1.419643, -2
51938.02, 30, 32, (-0.5833329 0.45 0), 1.409643, -2
51939.02, 30, 32, (-0.5833329 0.45 0), 1.719643, -2
